,service_type,is_mix_service,online_time,1_total_fee,2_total_fee,3_total_fee,4_total_fee,month_traffic,many_over_bill,contract_type,contract_time,is_promise_low_consume,net_service,pay_times,pay_num,last_month_traffic,local_trafffic_month,local_caller_time,service1_caller_time,service2_caller_time,gender,age,complaint_level,former_complaint_num,former_complaint_fee,current_service,fee_mean,fee_std,fee_fluctuate,online_time_norm,fee_mean_norm,fee_fluctuate_norm,month_traffic_norm,contract_time_norm,pay_num_norm,last_month_traffic_norm,local_trafffic_month_norm,local_caller_time_norm,service1_caller_time_norm,service2_caller_time_norm,age_norm,former_complaint_num_norm,former_complaint_fee_norm,service1_caller_time_dimean,last_month_traffic_dimean,former_complaint_num_dimean,former_complaint_fee_dimean,user_id,fee_mean_2,fee_mean_2_norm
372356,4,0,20,73.4,134.65,26.0,26.0,527.9639006,0,0,0,0,4,3,80.0,0.0,528.358974,0.6166666670000001,0.0,0.6166666670000001,1,0,0,0,0,1,65.0125,44.619732,-15.8,0.069597,0.031223,0.442068,0.003319,0.018868,0.0013599999999999999,0.0,0.004965,9.499999999999999e-05,0.0,9.499999999999999e-05,0.0,0.0,0.0,0,0,0,0,SNWYxg5dn4sEOLMB,-30.625,0.668132
372453,4,0,32,37.3,36.9,75.3,37.9,491.8813705,1,0,0,0,4,1,100.0,450.0,489.183185,5.133333333,0.0,35.26666667,1,52,0,0,0,1,46.85,16.429470000000002,0.2,0.113553,0.025402,0.4528,0.003092,0.018868,0.0017010000000000003,0.02973,0.004596,0.000795,0.0,0.005417,0.55914,0.0,0.0,0,1,0,0,CmelwP1zJHrMk78h,-18.5,0.670708
372466,4,0,134,72.8,79.7,81.5,73.1,1030.577579,0,0,0,0,4,1,100.0,205.64414019999998,942.862281,34.8,7.833333333,37.91666667,1,44,0,0,0,1,76.775,3.87903,0.1,0.487179,0.034993,0.452733,0.006479,0.018868,0.0017010000000000003,0.013586,0.008859,0.005386,0.002647,0.005825,0.47311800000000004,0.0,0.0,1,1,0,0,1TNIuVEaBpRlUOrt,-7.65,0.673013
372481,4,0,134,61.0,46.1,52.35,27.0,637.6495781000001,1,0,0,0,4,1,50.0,88.78315258,340.860635,15.96666667,175.68333330000002,51.46666667,1,54,0,0,0,1,46.6125,12.498319,-11.333333,0.487179,0.025325,0.445064,0.004009,0.018868,0.00085,0.005866,0.003203,0.002471,0.059377,0.007906,0.580645,0.0,0.0,1,1,0,0,E1COwXD7JjNbLpTS,-5.225,0.673528
372542,4,0,77,73.0,98.35,47.25,32.95,779.6527157,0,0,0,0,4,2,100.0,0.0,780.1919740000001,22.93333333,160.0333333,46.93333333,2,30,0,0,0,1,62.8875,25.003184,-13.35,0.278388,0.030542000000000003,0.44371099999999997,0.004902,0.018868,0.0017010000000000003,0.0,0.007331,0.003549,0.054087,0.007209999999999999,0.322581,0.0,0.0,1,0,0,0,OyKqEsGtuRzh0DUP,-19.825,0.670426
372601,4,0,31,77.4,65.4,79.95,84.15,65.89864159,0,0,0,0,3,2,70.0,580.6742048,65.89864200000001,258.8166667,208.68333330000002,50.13333333,2,62,0,0,0,1,76.725,6.968545,2.25,0.10989000000000002,0.034977,0.454175,0.000414,0.018868,0.00119,0.038363999999999995,0.0006190000000000001,0.040057999999999996,0.07053,0.007701,0.666667,0.0,0.0,1,1,0,0,mdlbq53QNwLGD1o8,8.1,0.676359
372827,4,0,66,88.03,60.2,81.4,56.0,1049.417683,1,0,0,0,4,3,110.0,15.93407726,896.795941,36.03333333,8.566666667,38.7,1,36,0,0,0,1,71.4075,13.593717999999999,-10.676667,0.23809499999999997,0.033273000000000004,0.445504,0.0065980000000000006,0.018868,0.001871,0.001053,0.008426000000000001,0.005577,0.002895,0.005945000000000001,0.38709699999999997,0.0,0.0,1,1,0,0,WgP03cGkpuLbhwjK,1.215,0.674896
372913,4,0,30,40.0,40.0,40.0,42.4,0.0,0,0,0,0,4,1,30.0,300.0,0.0,0.0,0.0,0.0,2,22,0,0,0,1,40.6,1.0392299999999999,0.8,0.106227,0.023398,0.45320200000000005,0.0,0.018868,0.0005099999999999999,0.019819999999999997,0.0,0.0,0.0,0.0,0.23655900000000002,0.0,0.0,0,1,0,0,jUfMTNHGAFzPcvu0,1.2,0.6748930000000001
372976,4,0,91,447.15,439.65,578.0,553.3,1419.809904,1,0,0,0,4,2,400.0,0.0,1419.8137769999998,49.35,22.63333333,27.8,1,55,0,0,0,1,504.525,61.802574,35.383333,0.32966999999999996,0.172093,0.47639899999999996,0.008926,0.018868,0.006803,0.0,0.013341,0.007638,0.0076489999999999995,0.00427,0.591398,0.0,0.0,1,0,0,0,lk1iY2BVd9J6u5nw,-8.6,0.6728109999999999
373001,4,0,37,81.0,81.0,81.0,81.0,1912.0717120000002,0,0,0,0,4,1,100.0,1536.0,1912.192923,36.15,0.0,36.15,1,32,0,0,0,1,81.0,0.0,0.0,0.131868,0.036347000000000004,0.452666,0.012020999999999999,0.018868,0.0017010000000000003,0.10148,0.017967,0.005595,0.0,0.005553,0.344086,0.0,0.0,0,1,0,0,dr1qV3ZPnFGsHN9i,0.0,0.674638
373038,4,0,42,53.9,51.18,52.88,57.51,11.24129868,1,0,0,0,3,1,0.07,600.0,0.0,0.0,0.0,4.616666667,2,30,0,0,0,1,53.8675,2.316607,1.203333,0.15018299999999998,0.027651,0.45347299999999996,7.099999999999999e-05,0.018868,1e-06,0.039641,0.0,0.0,0.0,0.000709,0.322581,0.0,0.0,0,1,0,0,p5D1jJ6ZbicVkOSt,3.675,0.675419
373105,4,0,20,82.35,86.05,231.65,81.3,29053.05875,0,0,0,0,4,1,100.0,494.5049067,29054.407089999997,105.86666670000001,74.3,37.48333333,2,35,0,0,0,1,120.3375,64.290516,-0.35,0.069597,0.048955,0.452431,0.182658,0.018868,0.0017010000000000003,0.032671,0.272999,0.016385,0.025112,0.005758,0.376344,0.0,0.0,1,1,0,0,BxYjFhiwgCAbItJ0,-77.025,0.658275
373157,4,0,26,80.0,344.35,257.95,253.9,16273.50179,1,0,0,1,4,2,100.0,0.0,16371.00915,24.13333333,0.0,32.41666667,1,20,0,0,0,1,234.05,95.99834,57.966667,0.091575,0.08540199999999999,0.491546,0.102312,0.018868,0.0017010000000000003,0.0,0.153824,0.003735,0.0,0.00498,0.215054,0.0,0.0,0,0,0,0,Wwfc7IhF6Nkab53g,-134.2,0.646129
373170,4,0,26,74.05,48.4,318.75,318.1,0.0,0,0,0,0,3,3,110.0,650.0,0.0,0.0,129.9,55.68333333,1,19,0,0,0,1,189.825,128.91956100000002,81.35,0.091575,0.071227,0.507231,0.0,0.018868,0.001871,0.042944,0.0,0.0,0.043903,0.008554,0.204301,0.0,0.0,1,1,0,0,AJ8znCvIGi3lSkFf,12.5,0.677293
373192,4,0,14,80.8,135.0,36.0,84.9,748.0636835,0,0,0,0,4,1,50.0,0.0,745.8709259999999,13.35,0.0,21.13333333,1,43,0,0,0,1,84.175,35.056838,1.366667,0.047619,0.037364999999999995,0.453582,0.004703,0.018868,0.00085,0.0,0.0070079999999999995,0.002066,0.0,0.003246,0.462366,0.0,0.0,0,0,0,0,371oBnWqUK2pRgl9,-2.65,0.674075
373423,4,0,24,141.0,141.0,141.0,0.0,359.6492014,0,0,0,0,4,2,200.0,1024.0,375.380698,54.55,0.0,54.78333333,2,31,0,0,0,14,105.75,61.054791,-47.0,0.084249,0.04428,0.421141,0.002261,0.018868,0.003401,0.06765299999999999,0.003527,0.008443,0.0,0.008415,0.333333,0.0,0.0,0,1,0,0,mX4Fq58RTwvUpJW1,-70.5,0.6596609999999999
373473,4,0,163,232.0,302.0,122.0,145.94,3027.57454,1,3,12,0,4,1,100.0,0.0,491.606942,49.28333333,0.0,162.0333333,1,45,0,0,0,14,200.485,71.472972,-28.686667,0.593407,0.074644,0.433424,0.019034,0.245283,0.0017010000000000003,0.0,0.004619,0.007628,0.0,0.02489,0.483871,0.0,0.0,0,0,0,0,EKL7pbjGnvFh43kx,-23.03,0.669746
373532,4,1,62,135.93,142.09,114.9,97.08,1387.8946740000001,1,3,12,0,4,7,320.07,0.0,1387.925559,91.61666667,0.0,107.56666670000001,1,38,0,0,0,14,122.5,17.804981,-12.95,0.22344299999999997,0.049648000000000005,0.44398000000000004,0.008726000000000001,0.245283,0.005443,0.0,0.013041,0.014180000000000002,0.0,0.016524,0.408602,0.0,0.0,0,0,0,0,gJ5cwSiTVjd6lEIO,-11.99,0.672091
373558,4,0,134,426.91,441.1,370.34,339.25,5874.245973,1,1,24,0,4,3,500.09,0.0,5368.828106,391.3,227.5166667,347.0833333,1,42,0,0,0,14,394.4,41.407114,-29.22,0.487179,0.136796,0.433067,0.036932,0.47169799999999995,0.008505,0.0,0.050446,0.060563,0.076895,0.053316999999999996,0.451613,0.0,0.0,1,0,0,0,HprjU1vLQMNC5O36,-22.64,0.669828
373625,4,0,68,211.0,267.1,211.0,245.55,2895.724057,0,0,0,0,4,1,100.0,2726.1714850000003,3086.114151,381.8666667,0.0,394.3333333,1,44,0,0,0,14,233.6625,23.908978,11.516667,0.245421,0.08527799999999999,0.46038999999999997,0.018206,0.018868,0.0017010000000000003,0.180112,0.028997000000000002,0.059102999999999996,0.0,0.060575,0.47311800000000004,0.0,0.0,0,1,0,0,268rbydneJ3H9aQv,-10.775,0.672349
373661,4,0,24,147.4,134.8,124.3,94.0,2048.0,0,12,24,1,4,1,100.0,0.0,3027.081338,10.75,0.0,44.08333333,1,26,0,0,0,14,125.125,19.743527,-17.8,0.084249,0.05049,0.44072700000000004,0.012875999999999999,0.47169799999999995,0.0017010000000000003,0.0,0.028443,0.0016640000000000001,0.0,0.006772,0.27957,0.0,0.0,0,0,0,0,iWk6jmqBVxg8zToC,-8.85,0.672758
373687,4,0,36,104.01,123.29,95.93,98.97,1096.741045,0,3,12,0,4,3,200.09,0.0,0.0,0.0,0.0,139.8666667,1,34,0,0,0,14,105.55,10.640959,-1.68,0.12820499999999999,0.044216000000000005,0.451539,0.006895,0.245283,0.003403,0.0,0.0,0.0,0.0,0.021485,0.365591,0.0,0.0,0,0,0,0,MHAKZTO0YJ4scDhS,-8.12,0.672913
373726,4,0,30,349.46,215.73,215.0,216.92,6235.59857,0,0,0,0,4,4,700.08,265.6010714,6578.710839,24.53333333,10.31666667,24.53333333,2,34,0,0,0,14,249.2775,57.844453,-44.18,0.106227,0.090282,0.42303199999999996,0.039202999999999995,0.018868,0.011906,0.017547999999999998,0.061814,0.003797,0.0034869999999999996,0.0037689999999999998,0.365591,0.0,0.0,1,1,0,0,uNQ3xfc5jyaRmTbk,67.825,0.6890470000000001
373752,4,0,71,190.32,155.98,143.02,136.0,3563.843787,1,1,24,0,4,3,130.0,0.0,3597.944386,116.9,0.0,116.9,1,24,0,0,0,14,156.33,20.89203,-18.106667,0.25640999999999997,0.060490999999999996,0.440521,0.022406,0.47169799999999995,0.002211,0.0,0.033807,0.018093,0.0,0.017957,0.258065,0.0,0.0,0,0,0,0,tDYXKZJmE2RpWaBH,13.66,0.6775399999999999
373777,4,0,116,186.4,136.0,136.0,99.92,2135.031811,0,0,0,1,4,1,100.0,1024.0,1621.413558,132.5,3.483333333,178.95,1,33,0,0,0,14,139.58,30.784171,-28.826666999999997,0.421245,0.055123,0.433331,0.013423,0.018868,0.0017010000000000003,0.06765299999999999,0.015235,0.020508000000000002,0.0011769999999999999,0.027489,0.35483899999999996,0.0,0.0,1,1,0,0,OQNgHjD5348XKhcv,7.16,0.6761590000000001
373893,4,0,108,248.8,246.1,186.0,228.3,15942.29095,0,6,12,0,4,4,400.0,0.0,15958.46106,508.16666669999995,0.0,578.8,1,33,0,0,0,14,227.3,25.111651000000002,-6.8333330000000005,0.391941,0.083238,0.448082,0.10023,0.245283,0.006803,0.0,0.149948,0.078651,0.0,0.088911,0.35483899999999996,0.0,0.0,0,0,0,0,WGvP3EmS7Q9ieIaK,22.5,0.6794180000000001
373917,4,0,69,116.27,196.0,116.0,136.1,0.0,0,1,24,0,4,1,20.0,0.0,56.311262,40.36666667,0.0,63.56666667,2,32,0,0,0,14,141.0925,32.732051,6.61,0.24908400000000003,0.055608000000000005,0.457099,0.0,0.47169799999999995,0.00033999999999999997,0.0,0.000529,0.006248,0.0,0.009765000000000001,0.344086,0.0,0.0,0,0,0,0,aeI6bxEknQrUs2B4,-29.815,0.668304
373966,4,0,16,196.0,196.0,136.0,116.0,0.0,0,0,0,0,4,3,400.0,0.0,1863.3034329999998,14.36666667,0.0,36.96666667,1,34,0,0,0,14,161.0,35.707142,-26.666666999999997,0.05494500000000001,0.061988,0.43477899999999997,0.0,0.018868,0.006803,0.0,0.017508000000000003,0.002224,0.0,0.005679,0.365591,0.0,0.0,0,0,0,0,bvwkAno2aVCiMmeY,-10.0,0.6725140000000001
373980,4,0,56,334.1,134.1,96.0,96.0,4565.83285,0,3,12,0,4,4,230.0,0.0,0.0,0.0,18.73333333,256.8333333,1,46,2,1,5600,14,165.05,98.8327,-79.366667,0.201465,0.063286,0.399431,0.028706,0.245283,0.0039109999999999995,0.0,0.0,0.0,0.006331,0.039452999999999995,0.49462399999999995,0.047619,0.008922,1,0,1,1,l8KIvoBPhAcdm0Uj,100.0,0.695882
374007,4,0,49,256.0,196.0,256.0,196.1,9658.351164,1,9,12,0,4,4,250.0,0.0,8368.089543,29.91666667,0.0,187.75,2,28,0,0,0,14,226.025,29.975021,-19.966667,0.175824,0.08283,0.43927299999999997,0.060722000000000005,0.245283,0.004252000000000001,0.0,0.078628,0.00463,0.0,0.028841000000000002,0.301075,0.0,0.0,0,0,0,0,WRtxKZ7o0cgV2BUf,0.05,0.6746489999999999
374038,4,0,20,314.5,316.0,256.0,256.0,3266.947087,1,1,24,0,4,2,200.0,0.0,3266.9690100000003,51.8,0.0,59.53333333,1,39,0,0,0,14,285.625,29.629746,-19.5,0.069597,0.10193200000000001,0.439586,0.020538999999999998,0.47169799999999995,0.003401,0.0,0.030697000000000002,0.008017,0.0,0.009145,0.41935500000000003,0.0,0.0,0,0,0,0,f0TESrNFnWzkJQA7,-0.75,0.674479
374220,4,0,14,151.0,111.0,101.0,101.0,712.4882946,0,9,12,0,4,4,350.0,1024.0,1007.068697,0.333333333,0.0,0.333333333,1,25,0,0,0,14,116.0,20.615528,-16.666667,0.047619,0.047564999999999996,0.44148699999999996,0.004479,0.245283,0.005952000000000001,0.06765299999999999,0.009463,5.2000000000000004e-05,0.0,5.1e-05,0.26881700000000003,0.0,0.0,0,1,0,0,riftSsOn6LvywWoI,20.0,0.678887
374244,4,0,62,150.6,330.1,390.0,270.0,5193.406686,0,9,12,0,4,1,200.0,0.0,5144.421388000001,153.41666669999998,0.0,264.53333330000004,2,27,0,0,0,14,285.175,88.52577,39.8,0.22344299999999997,0.101788,0.479361,0.032651,0.245283,0.003401,0.0,0.048338,0.023745,0.0,0.040636,0.290323,0.0,0.0,0,0,0,0,OCy3dE6l2BPmLUjJ,-149.75,0.642826
374279,4,0,21,102.0,96.6,126.1,126.0,586.9370852000001,0,3,12,0,4,1,100.0,390.8540258,584.184619,270.1833333,26.03333333,247.45,1,28,0,0,0,14,112.675,13.510620999999999,8.0,0.07326,0.046499,0.458032,0.0036899999999999997,0.245283,0.0017010000000000003,0.025823000000000002,0.005489,0.041817,0.008799,0.038012,0.301075,0.0,0.0,1,1,0,0,DThSCLAaq7gcd02Z,2.65,0.675201
374308,4,0,45,235.9,190.27,128.0,264.85,12100.970309999999,0,3,12,0,4,2,200.0,0.0,27049.7822,517.3333333,281.3833333,394.55,1,27,0,0,0,14,204.755,51.678247999999996,9.65,0.161172,0.076012,0.459138,0.076079,0.245283,0.003401,0.0,0.25416300000000003,0.08007,0.0951,0.060608,0.290323,0.0,0.0,1,0,0,0,Hbr1VAJUgSoDGvRm,91.24,0.694021
374399,4,0,177,243.55,285.65,181.95,276.35,4127.189903,0,3,12,0,4,2,285.65,2048.0,0.0,0.0,268.21666669999996,329.75,2,49,0,0,0,14,246.875,40.615845,10.933333,0.6446890000000001,0.089512,0.459999,0.025948000000000002,0.245283,0.0048579999999999995,0.13530699999999998,0.0,0.0,0.09065,0.050654000000000005,0.526882,0.0,0.0,1,1,0,0,m4CQKMe9l2xjHX7W,26.15,0.680193
374505,4,0,80,196.1,171.2,136.0,136.1,1498.2567060000001,0,1,36,0,4,4,300.0,0.0,0.0,0.0,0.0,115.45,1,28,0,0,0,14,159.85,25.376022,-20.0,0.289377,0.06162,0.439251,0.00942,0.698113,0.005102000000000001,0.0,0.0,0.0,0.0,0.017735,0.301075,0.0,0.0,0,0,0,0,eOfLBxNWhTZMYK6c,12.5,0.677293
374578,4,0,134,215.0,215.1,215.0,215.0,7761.668000000001,0,9,12,0,4,3,350.0,4010.8293759999997,7104.14435,330.7,0.0,504.41666669999995,1,37,0,0,0,14,215.025,0.043301,0.0,0.487179,0.079304,0.452666,0.048798,0.245283,0.005952000000000001,0.264986,0.066751,0.051184,0.0,0.077485,0.39784899999999995,0.0,0.0,0,1,0,0,x3fbjRzDmM7HrVKc,-0.05,0.6746270000000001
374615,4,0,234,157.2,207.37,705.64,371.67,3553.5540229999997,0,9,12,0,4,1,300.0,0.0,2914.0172190000003,80.36666667,0.0,114.76666670000002,2,45,0,0,0,14,360.47,214.4913,71.49,0.8534799999999999,0.125921,0.500617,0.022341,0.245283,0.005102000000000001,0.0,0.02738,0.012439,0.0,0.01763,0.483871,0.0,0.0,0,0,0,0,D6VlR8fFOHvp9X3N,-192.07,0.633835
374638,4,0,179,192.7,196.1,136.1,136.1,2012.1161960000002,0,1,24,0,4,2,150.0,0.0,89.842389,0.0,0.0,77.01666667,1,54,0,0,0,14,165.25,29.174775,-18.866667,0.652015,0.06335,0.440011,0.01265,0.47169799999999995,0.0025510000000000003,0.0,0.0008439999999999999,0.0,0.0,0.011831,0.580645,0.0,0.0,0,0,0,0,yOJBK4lLM5xziHtP,-1.7,0.674277
374676,4,0,134,271.0,211.6,346.0,411.0,2530.743221,1,1,24,0,4,2,200.0,0.0,3893.515347,180.31666669999998,0.0,238.41666669999998,1,36,0,0,0,14,309.9,75.33345899999999,46.666667,0.487179,0.109713,0.483967,0.015911,0.47169799999999995,0.003401,0.0,0.036584,0.027908,0.0,0.036624000000000004,0.38709699999999997,0.0,0.0,0,0,0,0,f4HOXdRzihMj5YIm,62.2,0.687852
374688,4,0,85,108.3,99.0,125.7,159.0,1686.017078,1,3,12,0,4,3,200.0,630.0463896000001,69.014748,0.0,0.0,153.65,1,36,0,0,0,14,123.0,22.88766,16.9,0.307692,0.049809,0.464001,0.0106,0.245283,0.003401,0.041625999999999996,0.000648,0.0,0.0,0.023603,0.38709699999999997,0.0,0.0,0,1,0,0,c0S2q4yTGeuUvVan,21.3,0.679163
374737,4,0,111,98.11,139.34,126.78,131.23,1231.4043390000002,1,3,12,0,4,3,100.05,0.0,0.0,0.0,0.0,186.7,1,34,0,0,0,14,123.865,15.536538,11.04,0.40293,0.050086,0.460071,0.007742,0.245283,0.0017010000000000003,0.0,0.0,0.0,0.0,0.02868,0.365591,0.0,0.0,0,0,0,0,uk8T27cVDPQHM0Xd,-18.39,0.6707310000000001
374777,4,0,71,171.86,230.58,165.0,164.91,619.0607252,0,3,12,0,4,3,600.0,5120.0,0.0,0.0,0.0,0.0,1,45,0,0,0,14,183.0875,27.56435,-2.316667,0.25640999999999997,0.06906799999999999,0.451112,0.003892,0.245283,0.010204000000000001,0.338266,0.0,0.0,0.0,0.0,0.483871,0.0,0.0,0,1,0,0,WtUG0p87Qu9jhglB,-29.405,0.668391
374843,4,0,116,174.0,234.0,174.0,174.4,2977.608631,0,9,12,0,4,2,500.0,0.0,3775.3941270000005,104.3833333,0.0,146.7,1,30,0,0,0,14,189.1,25.923541,0.13333299999999998,0.421245,0.070995,0.452755,0.01872,0.245283,0.008503,0.0,0.035474,0.016156,0.0,0.022535,0.322581,0.0,0.0,0,0,0,0,oSrwTYk16qsxDyvR,-29.8,0.668307
374856,4,0,26,213.0,333.0,213.0,213.0,123.2110929,0,0,0,0,4,4,260.0,0.0,0.0,0.0,0.0,83.25,2,38,0,0,0,14,243.0,51.961524,0.0,0.091575,0.08827,0.452666,0.000775,0.018868,0.004422,0.0,0.0,0.0,0.0,0.012787999999999999,0.408602,0.0,0.0,0,0,0,0,TG39NfFUnIxJ4ZWR,-60.0,0.661892
374868,4,0,169,136.1,135.94,198.36,136.0,0.011084557,0,1,24,0,4,2,300.0,1023.1776789999999,0.0,0.0,0.0,1.4166666669999999,1,43,0,0,0,14,151.6,26.996959000000004,-0.033333,0.6153850000000001,0.058975,0.452643,0.0,0.47169799999999995,0.005102000000000001,0.067599,0.0,0.0,0.0,0.000218,0.462366,0.0,0.0,0,1,0,0,zrT1q5kMi82aAVH3,-31.1,0.668031
374891,4,0,35,96.0,129.7,156.1,152.7,117.0224743,0,3,12,0,4,1,100.0,0.0,117.022474,1.65,0.0,1.65,1,28,0,0,0,14,133.625,23.979301,18.9,0.12454200000000001,0.053214,0.465343,0.000736,0.245283,0.0017010000000000003,0.0,0.0011,0.00025499999999999996,0.0,0.00025299999999999997,0.301075,0.0,0.0,0,0,0,0,gSl7dbra8q1OzyHF,-18.55,0.670697
374935,4,0,171,186.0,186.0,186.0,186.2,2657.7214510000003,0,9,12,1,4,2,400.0,1524.0,2634.312916,129.71666670000002,0.0,292.8333333,1,42,0,0,0,14,186.05,0.086603,0.06666699999999999,0.622711,0.070017,0.45271000000000006,0.016709,0.245283,0.006803,0.100687,0.024752,0.020077,0.0,0.044982999999999995,0.451613,0.0,0.0,0,1,0,0,WykKZI7VMJ3RbCc4,0.1,0.674659
375096,4,0,134,268.43,191.7,182.8,176.8,1983.6044120000001,0,9,12,0,4,2,1000.0,0.0,1985.943775,191.8833333,51.3,161.66666669999998,1,34,0,0,0,14,204.9325,37.041587,-30.543333,0.487179,0.07606900000000001,0.432179,0.012471,0.245283,0.017006999999999998,0.0,0.01866,0.029698000000000002,0.017338,0.024834000000000002,0.365591,0.0,0.0,1,0,0,0,oMzEhFtLlpZIOfVg,35.365,0.6821510000000001
375119,4,0,107,233.1,245.75,206.0,206.0,0.0,0,1,24,0,4,3,500.05,0.0,4254.666147999999,242.5333333,108.93333329999999,245.3666667,2,44,0,0,0,14,222.7125,17.300592,-9.033333,0.388278,0.081768,0.446607,0.0,0.47169799999999995,0.008504000000000001,0.0,0.039977,0.037538,0.036817,0.037692,0.47311800000000004,0.0,0.0,1,0,0,0,JQRvW2Y0BqFuAw59,-6.325,0.673294
375143,4,0,68,136.36,131.96,140.0,121.7,3177.845225,0,3,12,1,4,2,150.0,0.0,1845.573874,26.1,40.53333333,449.3166666999999,1,26,0,0,0,14,132.505,6.857133,-4.886667,0.245421,0.05285499999999999,0.449388,0.019979,0.245283,0.0025510000000000003,0.0,0.017341,0.00404,0.013699000000000001,0.069021,0.27957,0.0,0.0,1,0,0,0,wtOuJmo7TIx14gnW,-6.95,0.673162
375164,4,1,167,131.86,90.72,90.34,91.76,1843.436394,0,0,0,0,4,1,100.0,1024.0,2013.973681,6.483333332999999,0.0,6.483333332999999,1,41,0,0,0,14,101.17,17.726503,-13.366667000000001,0.608059,0.042812,0.4437,0.011590000000000001,0.018868,0.0017010000000000003,0.06765299999999999,0.018924,0.001003,0.0,0.0009960000000000001,0.44086000000000003,0.0,0.0,0,1,0,0,8EsP29TgI5wdOKJn,21.28,0.6791590000000001
375247,4,0,134,366.0,276.6,246.0,186.0,5336.777729,1,9,12,0,4,3,400.0,0.0,4254.818807,217.0333333,0.0,345.6,1,31,0,0,0,14,268.65,64.96974300000001,-60.0,0.487179,0.096492,0.412421,0.033553,0.245283,0.006803,0.0,0.039979,0.033591,0.0,0.053089,0.333333,0.0,0.0,0,0,0,0,6xwKXFC7LZsivN8D,14.7,0.677761
375285,4,0,134,180.14,177.63,162.4,155.6,1024.0,0,1,36,0,4,3,200.0,0.0,1766.466243,6.5,0.0,16.65,1,43,0,0,0,14,168.9425,10.267464,-8.18,0.487179,0.06453400000000001,0.447179,0.006437999999999999,0.698113,0.003401,0.0,0.016597999999999998,0.001006,0.0,0.002558,0.462366,0.0,0.0,0,0,0,0,o5dpt0zsORI9MVkU,-2.145,0.674182
375402,4,0,134,110.0,110.0,110.0,82.0,2266.131694,0,12,35,1,4,2,100.0,1024.0,1826.586795,116.3,0.0,160.0166667,1,61,0,0,0,14,103.0,12.124356,-9.333333,0.487179,0.043398,0.446405,0.014247,0.679245,0.0017010000000000003,0.06765299999999999,0.017163,0.018000000000000002,0.0,0.024581,0.655914,0.0,0.0,0,1,0,0,3pkDLuQl9i1xUbSK,-14.0,0.671664
375669,4,0,147,171.0,170.95,174.4,181.05,0.0,0,1,24,0,4,4,300.0,0.0,1876.8711620000001,342.1833333,0.0,394.15,1,38,0,0,0,14,174.35,4.113241,3.35,0.534799,0.06626699999999999,0.454913,0.0,0.47169799999999995,0.005102000000000001,0.0,0.017634999999999998,0.052961,0.0,0.060547000000000004,0.408602,0.0,0.0,0,0,0,0,sGriB0XUO1tvlq4k,3.35,0.67535
375735,4,0,134,336.92,355.2,325.1,295.1,7573.475702,1,9,12,0,4,2,200.0,0.0,22030.5566,174.2333333,0.0,258.2666667,1,36,0,0,0,14,328.08,21.852922,-13.94,0.487179,0.11554,0.443316,0.047615,0.245283,0.003401,0.0,0.207002,0.026967,0.0,0.039673,0.38709699999999997,0.0,0.0,0,0,0,0,QoaMp7m5ezsK8OH2,-24.14,0.66951
375821,4,0,134,128.0,128.2,128.35,136.85,0.0,0,3,12,0,4,3,400.0,0.0,1941.989618,202.5166667,0.0,279.6333333,1,41,0,0,0,14,130.35,3.75483,2.95,0.487179,0.052164999999999996,0.45464399999999994,0.0,0.245283,0.006803,0.0,0.018247,0.031344,0.0,0.042955,0.44086000000000003,0.0,0.0,0,0,0,0,Du4vZYfbgeSsKrNy,4.15,0.67552
375837,4,0,93,99.0,102.91,229.0,98.98,858.8696984999999,0,3,12,0,4,1,200.0,0.0,665.731082,139.83333330000002,0.0,181.2166667,1,44,0,0,0,14,132.4725,55.753151,-0.006667,0.336996,0.052845,0.452661,0.0054,0.245283,0.003401,0.0,0.006255,0.021643,0.0,0.027837,0.47311800000000004,0.0,0.0,0,0,0,0,adP4VOveczJ89Bu0,-66.965,0.660412
375864,4,0,62,246.49,290.89,175.45,176.75,2181.1234059999997,1,1,24,0,4,4,330.04,0.0,2170.987075,223.15,84.35,183.3833333,1,49,0,0,0,14,222.395,48.886177,-23.246667000000002,0.22344299999999997,0.081666,0.43707299999999993,0.013713,0.47169799999999995,0.005613,0.0,0.020399,0.034538,0.028508,0.02817,0.526882,0.0,0.0,1,0,0,0,JL4xibEdys5cpuR1,-21.55,0.67006
375960,4,0,38,196.0,196.99,205.83,206.83,1904.832964,1,0,0,0,4,2,400.0,0.0,1705.724562,20.85,0.0,21.21666667,2,0,0,0,0,14,201.4125,4.942602,3.61,0.13553099999999998,0.074941,0.45508699999999996,0.011976,0.018868,0.006803,0.0,0.016027,0.0032270000000000003,0.0,0.003259,0.0,0.0,0.0,0,0,0,0,c8bOAZYJSuLN9yfD,0.005,0.674639
376005,4,0,58,174.9,176.25,156.3,188.55,1442.111107,0,9,12,0,4,3,140.0,944.0901365,0.0,0.0,118.75,253.4666667,1,29,0,0,0,14,174.0,11.520254,4.55,0.20879099999999998,0.06615499999999999,0.455718,0.009067,0.245283,0.002381,0.062374,0.0,0.0,0.040135000000000004,0.038936,0.311828,0.0,0.0,1,1,0,0,4yYEftLDg3l2e6q1,15.45,0.67792
